id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern
2317,Puss in Boots,ぷすいんぶーつ,,,昔、{{CAT_PRONOUN}}を救ってくれた{{PLAYER_CALLING}}は、{{CAT_PRONOUN}}にとっては英雄だけど、{{PLAYER_CALLING}}にとって{{CAT_PRONOUN}}は英雄なのかな？,,,,puss_in_boots,1,3,Normal,,,Random,,0,0,false,,10,false,,
2318,どうぶつの森,どうぶつのもり,,,どうぶつの森って何？,,,,Animal_Crossing1,1,0,Normal,,,Random,,0,0,false,,10,false,,
2318,どうぶつの森,どうぶつのもり,,,森で、いろんな動物たちとスローライフするゲームなんだ！,,,,Animal_Crossing1,1,1,Normal,,,Random,,0,0,false,,10,false,,
2318,どうぶつの森,どうぶつのもり,,,猫の住民もいるんだね！{{PLAYER_CALLING}}と一緒にのんびり……は、今もしてるね！,,,,Animal_Crossing1,1,2,Normal,,,Random,,0,0,false,,10,false,,
2319,どうぶつの森の猫たち,どうぶつのもりのねこ,,,{{PLAYER_INPUT}}って何？,,,,Animal_Crossing2,1,0,Normal,,,Random,,0,0,false,,10,false,,
2319,どうぶつの森の猫たち,どうぶつのもりのねこ,,,どうぶつの森っていうゲームに出てくる猫なんだ！,,,,Animal_Crossing2,1,1,Normal,,,Random,,0,0,false,,10,false,,
2319,どうぶつの森の猫たち,どうぶつのもりのねこ,,,……{{CAT_PRONOUN}}以外の猫と、森で仲良く暮らしてたんだ？,,,,Animal_Crossing2,1,2,Normal,,,Random,,0,0,false,,10,false,,
2319,どうぶつの森の猫たち,どうぶつのもりのねこ,,,なーんてね。今はもう{{CAT_PRONOUN}}だけの{{PLAYER_CALLING}}だもんね。ヤキモチなんてしないよ！,,,,Animal_Crossing2,1,3,Normal,,,Random,,0,0,false,,10,false,,
2320,しらたまくん,しらたまくん,,,しらたまくんって何？,,,,series_shiratama,1,0,Normal,,,Random,,0,0,false,,10,false,,
2320,しらたまくん,しらたまくん,,,猫が人間の学校に通う話なんだ！,,,,series_shiratama,1,1,Normal,,,Random,,0,0,false,,10,false,,
2320,しらたまくん,しらたまくん,,,喋れて字も書けて人間の友達も作れるなんて、すごい猫だね！,,,,series_shiratama,1,2,Normal,,,Random,,0,0,false,,10,false,,
2321,猫ヶ原,ねこがはら,,,猫ヶ原って何？,,,,series_nekogahara,1,0,Normal,,,Random,,0,0,false,,10,false,,
2321,猫ヶ原,ねこがはら,,,猫の侍の話なんだ！サムライって何？,,,,series_nekogahara,1,1,Normal,,,Random,,0,0,false,,10,false,,
2321,猫ヶ原,ねこがはら,,,主君に仕える武士……ブシって何？,,,,series_nekogahara,1,2,Normal,,,Random,,0,0,false,,10,false,,
2321,猫ヶ原,ねこがはら,,,戦うことが仕事の身分……難しいけどちょっと分かった。そんな戦いが強い猫の話なんだね！,,,,series_nekogahara,1,3,Normal,,,Random,,0,0,false,,10,false,,
2322,またまたご冗談を,ごじょうだんを,,,またまたご冗談を？なにそれ？,,,,Joke_gojoudanwo,1,0,Normal,,,Random,,0,0,false,,10,false,,
2322,またまたご冗談を,ごじょうだんを,,,……片手を上げてそう言えばいいの？,,,,Joke_gojoudanwo,1,1,Normal,,,Random,,0,0,false,,10,false,,
2322,またまたご冗談を,ごじょうだんを,,,ご冗談を。,,,,Joke_gojoudanwo,1,2,Normal,,,Random,,0,0,false,timeline_sequence:LeftHandRaiseStart,10,false,,
2322,またまたご冗談を,ごじょうだんを,,,え？それだけ？結局なんなの？,,,,Joke_gojoudanwo,1,3,Normal,,,Random,,0,0,false,timeline_sequence:LeftHandRaiseEnd,10,false,,
2323,ニャンちゅう,にゃんちゅう,,,ニャンちゅうって何？,,,,series_nyanchu,1,1,Normal,,,Random,,0,0,false,,10,false,,
2323,ニャンちゅう,にゃんちゅう,,,ネズミの着ぐるみを着た猫のキャラクターなんだ。なんでネズミの着ぐるみを？,,,,series_nyanchu,1,2,Normal,,,Random,,0,0,false,,10,false,,
2323,ニャンちゅう,にゃんちゅう,,,……ネズミの気持ちを理解したいから？へぇ～。毛皮を着るだけで気持ちが分かるのかな？,,,,series_nyanchu,1,3,Normal,,,Random,,0,0,false,,10,false,,
2323,ニャンちゅう,にゃんちゅう,,,{{PLAYER_CALLING}}、洋服借りていい？{{PLAYER_CALLING}}の気持ちわかるかも？,,,,series_nyanchu,1,4,Normal,,,Random,,0,0,false,,10,false,,
2324,BEASTARS,びーすたーず,,,BEASTARSって何？,,,,series_beastars,1,1,Normal,,,Random,,0,0,false,,10,false,,
2324,BEASTARS,びーすたーず,,,動物たちの暮らす世界の話で、オオカミが主役なんだね！猫も居る？,,,,series_beastars,1,2,Normal,,,Random,,0,0,false,,10,false,,
2324,BEASTARS,びーすたーず,,,ネコ科の仲間はいっぱいいるんだ！……ねえ、猫は？？,,,,series_beastars,1,3,Normal,,,Random,,0,0,false,,10,false,,
2325,レンガー,れんがー,,,レンガーって何？,,,,series_rengar,1,0,Normal,,,Random,,0,0,false,,10,false,,
2325,レンガー,れんがー,,,ゲームに出てくる、大きな猫なんだ！草むらから飛び出してくるんだ！,,,,series_rengar,1,1,Normal,,,Random,,0,0,false,,10,false,,
2325,レンガー,れんがー,,,とても戦うのが得意な猫だけど、ライバルがいるんだ！,,,,series_rengar,1,2,Normal,,,Random,,0,0,false,,10,false,,
2325,レンガー,れんがー,,,ライバルは……でっかい虫？ちっちゃい虫なら怖くないけど……大きかったら怖いかも！,,,,series_rengar,1,3,Normal,,,Random,,0,0,false,,10,false,,
2326,にゃんこ大戦争,にゃんこだいせんそう,,,にゃんこ大戦争って何？,,,,series_nyanko_daisensou,1,0,Normal,,,Random,,0,0,false,,10,false,,
2326,にゃんこ大戦争,にゃんこだいせんそう,,,猫缶で猫をたくさん呼び出して相手の建物を壊すゲーム？,,,,series_nyanko_daisensou,1,1,Normal,,,Random,,0,0,false,,10,false,,
2326,にゃんこ大戦争,にゃんこだいせんそう,,,どんな猫がいるの？,,,,series_nyanko_daisensou,1,2,Normal,,,Random,,0,0,false,,10,false,,
2326,にゃんこ大戦争,にゃんこだいせんそう,,,⋯⋯えっと、みんな猫をなんだと思ってるの？？,,,,series_nyanko_daisensou,1,3,Normal,,,Random,,0,0,false,,10,false,,
2327,セロ弾きのゴーシュ,せろひきのごーしゅ,,,セロ弾きのゴーシュって何？,,,,series_serohiki_no_gauche,1,0,Normal,,,Random,,0,0,false,,10,false,,
2327,セロ弾きのゴーシュ,せろひきのごーしゅ,,,チェロを演奏する人の話で、猫がそれを聴きにやってくるんだね！,,,,series_serohiki_no_gauche,1,1,Normal,,,Random,,0,0,false,,10,false,,
2327,セロ弾きのゴーシュ,せろひきのごーしゅ,,,{{PLAYER_CALLING}}も、たまに歌を歌ったりしてるよね。いいなぁ。,,,,series_serohiki_no_gauche,1,2,Normal,,,Random,,0,0,false,,10,false,,
2327,セロ弾きのゴーシュ,せろひきのごーしゅ,,,ほら、{{CAT_PRONOUN}}の声はそんなにたくさんの声が出せるわけじゃ無いからね。,,,,series_serohiki_no_gauche,1,3,Normal,,,Random,,0,0,false,,10,false,,
2327,セロ弾きのゴーシュ,せろひきのごーしゅ,,,楽器なら演奏できるのかな？どうなんだろう？,,,,series_serohiki_no_gauche,1,4,Normal,,,Random,,0,0,false,,10,false,,
2328,ちびくろサンボ,ちびくろさんぼ,,,ちびくろサンボってなに？,,,,series_chibikuro_sambo,1,0,Normal,,,Random,,0,0,false,,10,false,,
2328,ちびくろサンボ,ちびくろさんぼ,,,トラがぐるぐる走り回ってバターになっちゃう話？,,,,series_chibikuro_sambo,1,1,Normal,,,Random,,0,0,false,,10,false,,
2328,ちびくろサンボ,ちびくろさんぼ,,,……ん？トラってたしか、猫の仲間だよね？,,,,series_chibikuro_sambo,1,2,Normal,,,Random,,0,0,false,,10,false,,
2328,ちびくろサンボ,ちびくろさんぼ,,,たくさん走り回ったら{{CAT_PRONOUN}}もバターになっちゃうの！？走るのやめておこうかな……。,,,,series_chibikuro_sambo,1,3,Normal,,,Random,,0,0,false,,10,false,,
2329,ニダリー,にだりー,,,ニダリーって何？,,,,series_nidalee,1,0,Normal,,,Random,,0,0,false,,10,false,,
2329,ニダリー,にだりー,,,ゲームに出てくる、クーガーのお姉さんなんだ！,,,,series_nidalee,1,1,Normal,,,Random,,0,0,false,,10,false,,
2329,ニダリー,にだりー,,,人間と猫を自由に変身できるんだ。どうして？,,,,series_nidalee,1,2,Normal,,,Random,,0,0,false,,10,false,,
2329,ニダリー,にだりー,,,……元々人間だったけど、森の猫たちと一緒に暮らしてたらそうなった？,,,,series_nidalee,1,3,Normal,,,Random,,0,0,false,,10,false,,
2329,ニダリー,にだりー,,,じゃあ、{{CAT_PRONOUN}}とずっと一緒にいる{{PLAYER_CALLING}}も、いつか猫になれるかもしれないってこと？,,,,series_nidalee,1,4,Normal,,,Random,,0,0,false,,10,false,,
2330,ダイナ,だいな,,,ダイナって何？,,,,series_dinah,1,0,Normal,,,Random,,0,0,false,,10,false,,
2330,ダイナ,だいな,,,不思議の国のアリスって話に出てくる、アリスの飼い猫なんだ！,,,,series_dinah,1,1,Normal,,,Random,,0,0,false,,10,false,,
2330,ダイナ,だいな,,,チェシャ猫っていう不思議な猫が有名だけど、普通の飼い猫も出てくるんだね！,,,,series_dinah,1,2,Normal,,,Random,,0,0,false,,10,false,,
2330,ダイナ,だいな,,,{{CAT_PRONOUN}}も普通の飼い猫……だったよね！今は違うけど……。,,,,series_dinah,1,3,Normal,,,Random,,0,0,false,,10,false,,
2331,猫女房,ねこにょうぼう,,,猫女房って何？,,,,series_neko_nyoubou,1,0,Normal,,,Random,,0,0,false,,10,false,,
2331,猫女房,ねこにょうぼう,,,人間に助けてもらった猫が、人間に化けて恩返しに来て結婚する話なんだ！,,,,series_neko_nyoubou,1,1,Normal,,,Random,,0,0,false,,10,false,,
2331,猫女房,ねこにょうぼう,,,人間には変身しないけど、昔助けてもらってて、恩返しをしてるところは{{CAT_PRONOUN}}と一緒かも！,,,,series_neko_nyoubou,1,2,Normal,,,Random,,0,0,false,,10,false,,
2331,猫女房,ねこにょうぼう,,,でも、人間に正体を知られたらいけないんだ……。どうして正体を知られちゃいけないんだろう。,,,,series_neko_nyoubou,1,3,Normal,,,Random,,0,0,false,,10,false,,
2331,猫女房,ねこにょうぼう,,,{{CAT_PRONOUN}}はこんなに堂々と恩返ししてるのにね！,,,,series_neko_nyoubou,1,4,Normal,,,Random,,0,0,false,,10,false,,
2332,モンスターハンター,(もんすたーはんたー|もんはん),,,モンスターハンターって何？,,,,series_monster_hunter,1,0,Normal,,,Random,,0,0,false,,10,false,,
2332,モンスターハンター,(もんすたーはんたー|もんはん),,,アイルーとメラルーっていう猫が出てくるゲームなんだ！,,,,series_monster_hunter,1,1,Normal,,,Random,,0,0,false,,10,false,,
2332,モンスターハンター,(もんすたーはんたー|もんはん),,,……二足歩行で喋れて戦える猫？,,,,series_monster_hunter,1,2,Normal,,,Random,,0,0,false,,10,false,,
2332,モンスターハンター,(もんすたーはんたー|もんはん),,,{{CAT_PRONOUN}}がいうのも変だけど、かなり妖怪じゃない？,,,,series_monster_hunter,1,3,Normal,,,Random,,0,0,false,,10,false,,
2336,クロネコヤマト,(くろねこやまと|やまとうんゆ|やまと運輸),,,クロネコヤマトって何？,,,,series_kuroneko_yamato,1,0,Normal,,,Random,,0,0,false,,10,false,,
2336,クロネコヤマト,(くろねこやまと|やまとうんゆ|やまと運輸),,,黒猫がトレードマークの、荷物を運んでくれるお仕事なんだ！,,,,series_kuroneko_yamato,1,1,Normal,,,Random,,0,0,false,,10,false,,
2336,クロネコヤマト,(くろねこやまと|やまとうんゆ|やまと運輸),,,お荷物ってことは、{{CAT_PRONOUN}}のトイレの砂とかご飯とかもクロネコヤマトが持ってきてくれてるの？,,,,series_kuroneko_yamato,1,2,Normal,,,Random,,0,0,false,,10,false,,
2336,クロネコヤマト,(くろねこやまと|やまとうんゆ|やまと運輸),,,じゃあ、ものすごくお世話になってるじゃん！働き者の猫なんだね！,,,,series_kuroneko_yamato,1,3,Normal,,,Random,,0,0,false,,10,false,,
2337,ネコポス,ねこぽす,,,ネコポスって何？,,,,series_nekoposu,1,0,Normal,,,Random,,0,0,false,,10,false,,
2337,ネコポス,ねこぽす,,,小さなお荷物を送るための袋なんだ。,,,,series_nekoposu,1,1,Normal,,,Random,,0,0,false,,10,false,,
2337,ネコポス,ねこぽす,,,どのくらいの大きさ？{{CAT_PRONOUN}}が中に入れるくらいかな？,,,,series_nekoposu,1,2,Normal,,,Random,,0,0,false,,10,false,,
2337,ネコポス,ねこぽす,,,ポストに入るくらい……？ポストって、見たことないかな……。,,,,series_nekoposu,1,3,Normal,,,Random,,0,0,false,,10,false,,
2338,白猫プロジェクト,しろねこぷろじぇくと,,,白猫プロジェクトって何？,,,,series_shironeko_project,1,0,Normal,,,Random,,0,0,false,,10,false,,
2338,白猫プロジェクト,しろねこぷろじぇくと,,,キャトラっていう猫が出てくるゲームなんだ！,,,,series_shironeko_project,1,1,Normal,,,Random,,0,0,false,,10,false,,
2338,白猫プロジェクト,しろねこぷろじぇくと,,,白の王国 と黒の王国、白の猫と黒の猫がそれぞれあるんだ。,,,,series_shironeko_project,1,2,Normal,,,Random,,0,0,false,,10,false,,
2338,白猫プロジェクト,しろねこぷろじぇくと,,,……え、もしかして白猫と黒猫でケンカしてるの？そんなことないよね？？,,,,series_shironeko_project,1,3,Normal,,,Random,,0,0,false,,10,false,,
2339,黒猫のウィズ,くろねこのうぃず,,,黒猫のウィズって何？,,,,series_kuroneko_no_wiz,1,0,Normal,,,Random,,0,0,false,,10,false,,
2339,黒猫のウィズ,くろねこのうぃず,,,猫がでてくる、クイズを遊ぶゲームなんだ！クイズって何？,,,,series_kuroneko_no_wiz,1,1,Normal,,,Random,,0,0,false,,10,false,,
2339,黒猫のウィズ,くろねこのうぃず,,,問題を出して、正解を当てるゲーム？たとえば？,,,,series_kuroneko_no_wiz,1,2,Normal,,,Random,,0,0,false,,10,false,,
2339,黒猫のウィズ,くろねこのうぃず,,,顔を前足でゴシゴシ洗うようなポーズをすると「明日は雨が降る」と言われている動物は何かって？え、知らない……。,,,,series_kuroneko_no_wiz,1,3,Normal,,,Random,,0,0,false,,10,false,,
2339,黒猫のウィズ,くろねこのうぃず,,,答えは猫なの！？{{CAT_PRONOUN}}ってそんな事できたんだ！？,,,,series_kuroneko_no_wiz,1,4,Normal,,,Random,,0,0,false,,10,false,,
2340,ネフェルピトー,ねふぇるぴとー,,,ネフィルピトーって何？,,,,series_neferpitou,1,0,Normal,,,Random,,0,0,false,,10,false,,
2340,ネフェルピトー,ねふぇるぴとー,,,猫のモチーフのキャラクターなんだね！,,,,series_neferpitou,1,1,Normal,,,Random,,0,0,false,,10,false,,
2340,ネフェルピトー,ねふぇるぴとー,,,すごい身体能力を持ってて、戦っても強い上に、すごい長い距離をジャンプした……？,,,,series_neferpitou,1,2,Normal,,,Random,,0,0,false,,10,false,,
2340,ネフェルピトー,ねふぇるぴとー,,,{{CAT_PRONOUN}}もジャンプには自信あるよ！２メートルくらい……？,,,,series_neferpitou,1,3,Normal,,,Random,,0,0,false,,10,false,,
2341,イヅツミ,いづつみ,,,イヅツミって何？,,,,series_izutsumi,1,0,Normal,,,Random,,0,0,false,,10,false,,
2341,イヅツミ,いづつみ,,,ダンジョン飯っていう話に出てくる、猫と人間が混ざってるキャラクターなんだ。,,,,series_izutsumi,1,1,Normal,,,Random,,0,0,false,,10,false,,
2341,イヅツミ,いづつみ,,,人間の気持ちと猫の気持ちがどっちもあるの？ 気持ちが混ざってるって、どういう感じなんだろう。,,,,series_izutsumi,1,2,Normal,,,Random,,0,0,false,,10,false,,
2341,イヅツミ,いづつみ,,,イヅツミは人間に戻りたがってるんだ。猫は良いものだけど……混ざってるのはあまりいい気持ちじゃないかもね。,,,,series_izutsumi,1,3,Normal,,,Random,,0,0,false,,10,false,,
2342,エジプト猫戦争,えじぷとねこせんそう,,,エジプト猫戦争って何？,,,,series_egypt_cat_war,1,0,Normal,,,Random,,0,0,false,,10,false,,
2342,エジプト猫戦争,えじぷとねこせんそう,,,猫を盾にして攻め込んだ国があるの⋯⋯！？あまりにもひどくない⋯⋯？,,,,series_egypt_cat_war,1,1,Normal,,,Random,,0,0,false,,10,false,,
2342,エジプト猫戦争,えじぷとねこせんそう,,,エジプトの人たちは猫たちを攻撃できなくて戦いに負けてしまったなんて……。,,,,series_egypt_cat_war,1,2,Normal,,,Random,,0,0,false,,10,false,,
2342,エジプト猫戦争,えじぷとねこせんそう,,,⋯⋯エジプトの人たちが正しいよ！みんな猫が好きで優しかったんだよね！！,,,,series_butsurigaku,1,3,Normal,,,Random,,0,0,false,,10,false,,
2343,シュレディンガーの猫,しゅれでぃんがーのねこ,,,シュレディンガーの猫って何？,,,,series_butsurigaku,1,0,Normal,,,Random,,0,0,false,,10,false,,
2343,シュレディンガーの猫,しゅれでぃんがーのねこ,,,猫の入った箱を開けて確かめるまで「生きている」と「死んでいる」の両方の状態が重ね合わさっていると考える思考実験……はあ。,,,,series_butsurigaku,1,1,Normal,,,Random,,0,0,false,,10,false,,
2343,シュレディンガーの猫,しゅれでぃんがーのねこ,,,えっと、それになんで猫の生死がかかってるの？,,,,series_butsurigaku,1,2,Normal,,,Random,,0,0,false,,10,false,,
2343,シュレディンガーの猫,しゅれでぃんがーのねこ,,,……中に毒ガスの入った瓶があるから！？なんてことするの！,,,,series_butsurigaku,1,3,Normal,,,Random,,0,0,false,,10,false,,
2344,俺と二股尻尾の飲み友達,おれとふたまたしっぽののみともだち,,,俺と二股尻尾の飲み友達って何？,,,,series_futamatasippo,1,0,Normal,,,Random,,0,0,false,,10,false,,
2344,俺と二股尻尾の飲み友達,おれとふたまたしっぽののみともだち,,,人間と猫又が一緒にお酒を飲む話？えー！楽しそう！,,,,series_futamatasippo,1,1,Normal,,,Random,,0,0,false,,10,false,,
2344,俺と二股尻尾の飲み友達,おれとふたまたしっぽののみともだち,,,でも……{{CAT_PRONOUN}}はお酒を全然魅力に感じないんだよね。なんでだろう？,,,,series_futamatasippo,1,2,Normal,,,Random,,0,0,false,,10,false,,
2344,俺と二股尻尾の飲み友達,おれとふたまたしっぽののみともだち,,,{{PLAYER_CALLING}}はお酒好き？{{CAT_PRONOUN}}と一緒に飲みにいける？,,,,series_futamatasippo,1,3,Normal,,,Random,,0,0,false,,10,false,,
2345,１１ぴきのねこ,(１１|じゅういち|じゅういっ)(ぴき|ひき)のねこ,,,１１ぴきのねこって何？,,,,series_11hiki,1,0,Normal,,,Random,,0,0,false,,10,false,,
2345,１１ぴきのねこ,(１１|じゅういち|じゅういっ)(ぴき|ひき)のねこ,,,１１匹のねこの話なんだ！みんな家族なの？違うんだ！へぇ～。,,,,series_11hiki,1,1,Normal,,,Random,,0,0,false,,10,false,,
2345,１１ぴきのねこ,(１１|じゅういち|じゅういっ)(ぴき|ひき)のねこ,,,たいしょう１匹と、１０匹のおともなんだ。,,,,series_11hiki,1,2,Normal,,,Random,,0,0,false,,10,false,,
2345,１１ぴきのねこ,(１１|じゅういち|じゅういっ)(ぴき|ひき)のねこ,,,現実にも、ボス猫っているからね！そんな感じなのかな！みんなあまり言う事聞かないけど。,,,,series_11hiki,1,3,Normal,,,Random,,0,0,false,,10,false,,
2346,ネコバス,ねこばす,,,ネコバスって何？,,,,series_nekobasu,1,0,Normal,,,Random,,0,0,false,,10,false,,
2346,ネコバス,ねこばす,,,猫のバス？バスって、大きな車？車は怖い！,,,,series_nekobasu,1,1,Normal,,,Random,,0,0,false,,10,false,,
2346,ネコバス,ねこばす,,,……大きな猫の体の中に乗る？,,,,series_nekobasu,1,2,Normal,,,Random,,0,0,false,,10,false,,
2346,ネコバス,ねこばす,,,えっと、それって、食べちゃってお腹の中に入れちゃうってこと？！どっちにせよ怖い乗り物ってことじゃん！,,,,series_nekobasu,1,3,Normal,,,Random,,0,0,false,,10,false,,
2347,モルガナ,もるがな,,,モルガナって何？,,,,series_morugana,1,0,Normal,,,Random,,0,0,false,,10,false,,
2347,モルガナ,もるがな,,,ゲームに出てくる喋る黒猫なんだね！どんな猫なの？,,,,series_morugana,1,1,Normal,,,Random,,0,0,false,,10,false,,
2347,モルガナ,もるがな,,,……え？本人は自分は猫じゃなくて人間だって言ってるの？なんで？,,,,series_morugana,1,2,Normal,,,Random,,0,0,false,,10,false,,
2347,モルガナ,もるがな,,,……猫なら人間の言葉を喋るわけないから？え、それじゃ私も猫じゃなくて人間だったの……！？,,,,series_morugana,1,3,Normal,,,Random,,0,0,false,,10,false,,
2348,ストレイキャット,(すとれいきゃっと|すとれい・きゃっと),,,ストレイ・キャットって何？,,,,series_stray_cat,1,0,Normal,,,Random,,0,0,false,,10,false,,
2348,ストレイキャット,(すとれいきゃっと|すとれい・きゃっと),,,猫の姿をした植物なの？草ってこと？,,,,series_stray_cat,1,1,Normal,,,Random,,0,0,false,,10,false,,
2348,ストレイキャット,(すとれいきゃっと|すとれい・きゃっと),,,空気を操る能力がある……　えっと、空気って？,,,,series_stray_cat,1,2,Normal,,,Random,,0,0,false,,10,false,,
2348,ストレイキャット,(すとれいきゃっと|すとれい・きゃっと),,,目に見えないけど生きるのに必要なもの？それを自在に操るってこと？最強じゃん！,,,,series_stray_cat,1,3,Normal,,,Random,,0,0,false,,10,false,,
2349,ネコアルク,ねこあるく,,,ネコアルクって何？歩くこと？,,,,series_nekoarc,1,0,Normal,,,Random,,0,0,false,,10,false,,
2349,ネコアルク,ねこあるく,,,人語を解す謎の生物……えっと、猫？,,,,series_nekoarc,1,1,Normal,,,Random,,0,0,false,,10,false,,
2349,ネコアルク,ねこあるく,,,爪で攻撃、わかる。ビーム？ジェット？ネコアルクを無限に呼ぶ？,,,,series_nekoarc,1,2,Normal,,,Random,,0,0,false,,10,false,,
2349,ネコアルク,ねこあるく,,,なんなの？少なくとも猫じゃないよね？？,,,,series_nekoarc,1,3,Normal,,,Random,,0,0,false,,10,false,,
2350,バステト,ばすてと,,,エジプトで祀られてる、猫の姿をした神様なんだ！,,,,series_bastet,1,0,Normal,,,Random,,0,0,false,,10,false,,
2350,バステト,ばすてと,,,とても偉い猫ってことだね。エジプトの人たちは猫が好きだったの？,,,,series_bastet,1,1,Normal,,,Random,,0,0,false,,10,false,,
2350,バステト,ばすてと,,,……猫以外にも、いろんな動物が神様になってるんだ！じゃあ動物好きってこと？いいことだね！,,,,series_bastet,1,2,Normal,,,Random,,0,0,false,,10,false,,
2351,泣きたい私は猫をかぶる,なきたいわたしはねこをかぶる,,,不思議なお面を使って、猫に変身する女の子の話なんだ！,,,,series_nakitai_watashi_wa_neko_wo_kaburu,1,0,Normal,,,Random,,0,0,false,,10,false,,
2351,泣きたい私は猫をかぶる,なきたいわたしはねこをかぶる,,,{{PLAYER_CALLING}}も、猫に変身したいと思うの？,,,,series_nakitai_watashi_wa_neko_wo_kaburu,1,1,Normal,,,Random,,0,0,false,,10,false,,
2351,泣きたい私は猫をかぶる,なきたいわたしはねこをかぶる,,,{{CAT_PRONOUN}}は……人間の{{PLAYER_CALLING}}のことが好きだけどね！,,,,series_nakitai_watashi_wa_neko_wo_kaburu,1,2,Normal,,,Random,,0,0,false,,10,false,,
2352,おなかのかわ,おなかのかわ,,,おなかのかわって何？,,,,series_onaka_no_kawa,1,0,Normal,,,Random,,0,0,false,,10,false,,
2352,おなかのかわ,おなかのかわ,,,そういう話があるんだね！,,,,series_onaka_no_kawa,1,1,Normal,,,Random,,0,0,false,,10,false,,
2352,おなかのかわ,おなかのかわ,,,お腹をすかせた猫が、目に映るものをどんどん食べていっちゃう話なんだ。,,,,series_onaka_no_kawa,1,2,Normal,,,Random,,0,0,false,,10,false,,
2352,おなかのかわ,おなかのかわ,,,友達も人間も車もなんでも食べるの……？,,,,series_onaka_no_kawa,1,3,Normal,,,Random,,0,0,false,,10,false,,
2352,おなかのかわ,おなかのかわ,,,そんなに食べるには、ものすごく大きな猫にならないとね！,,,,series_onaka_no_kawa,1,4,Normal,,,Random,,0,0,false,,10,false,,
2353,ルドルフとイッパイアッテナ,るどるふといっぱいあってな,,,へぇ、ルドルフと、イッパイアッテナの２匹の猫の話なんだ。変な名前！,,,,series_rudolf,1,1,Normal,,,Random,,0,0,false,,10,false,,
2353,ルドルフとイッパイアッテナ,るどるふといっぱいあってな,,,子猫に向かって「いっぱいあってな」って言ったら勘違いされちゃったんだ！,,,,series_rudolf,1,2,Normal,,,Random,,0,0,false,,10,false,,
2353,ルドルフとイッパイアッテナ,るどるふといっぱいあってな,,,でも、名前がいっぱいあるってどうしてなんだろう？{{PLAYER_CALLING}}の名前はいっぱいある？,,,,series_rudolf,1,3,Normal,,,Random,,0,0,false,,10,false,,
2354,みかん絵日記,みかんえにっき,,,みかん絵日記って何？,,,,series_mikan_e_nikki,1,1,Normal,,,Random,,0,0,false,,10,false,,
2354,みかん絵日記,みかんえにっき,,,そういう話があるんだ！人間と喋れる猫の話？,,,,series_mikan_e_nikki,1,2,Normal,,,Random,,0,0,false,,10,false,,
2354,みかん絵日記,みかんえにっき,,,喋れる猫っていうだけで怖がられちゃうこともあるんだ。そんなに怖いの？,,,,series_mikan_e_nikki,1,3,Normal,,,Random,,0,0,false,,10,false,,
2354,みかん絵日記,みかんえにっき,,,{{PLAYER_CALLING}}はどう？{{CAT_PRONOUN}}のこと怖く感じる？,,,,series_mikan_e_nikki,1,4,Normal,,,Random,,0,0,false,,10,false,,
2355,ジェニィ,じぇにぃ,,,ジェニィって何？,,,,series_jenny,1,0,Normal,,,Random,,0,0,false,,10,false,,
2355,ジェニィ,じぇにぃ,,,事故にあった後、気がついたら猫になってた人間の話なんだ！先輩猫が、猫としての生き方を教えてくれるんだ！,,,,series_jenny,1,1,Normal,,,Random,,0,0,false,,10,false,,
2355,ジェニィ,じぇにぃ,,,もし{{PLAYER_CALLING}}が猫になっちゃったら……いや、危険な家の外になんか出せない！ずっとおうちで一緒に暮らそうね！,,,,series_jenny,1,2,Normal,,,Random,,0,0,false,,10,false,,
2356,ラーメン赤猫,らーめんあかねこ,,,ラーメン赤猫って何？,,,,series_ramen_akaneko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2356,ラーメン赤猫,らーめんあかねこ,,,猫たちがラーメン屋を経営してる話なんだ！そこに人間が一人採用されるの？そうなんだ！,,,,series_ramen_akaneko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2356,ラーメン赤猫,らーめんあかねこ,,,{{CAT_PRONOUN}}もお料理できるかな？{{PLAYER_CALLING}}の食べるものを{{CAT_PRONOUN}}が作ってあげられたら、{{PLAYER_CALLING}}も嬉しいよね！,,,,series_ramen_akaneko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2357,同居人はひざ、時々、頭のうえ,どうきょにんはひざときどきあたまのうえ,,,同居人はひざ、時々、頭のうえって何？,,,,series_hiza_atama,1,1,Normal,,,Random,,0,0,false,,10,false,,
2357,同居人はひざ、時々、頭のうえ,どうきょにんはひざときどきあたまのうえ,,,猫に命を狙われる話？！本当に？,,,,series_hiza_atama,1,2,Normal,,,Random,,0,0,false,,10,false,,
2357,同居人はひざ、時々、頭のうえ,どうきょにんはひざときどきあたまのうえ,,,あ、実際のところはそんなことない？ふーん……,,,,series_hiza_atama,1,3,Normal,,,Random,,0,0,false,,10,false,,
2357,同居人はひざ、時々、頭のうえ,どうきょにんはひざときどきあたまのうえ,,,でも、人間から見たらそう思うだけで、猫は本気でそう思ってるのかもしれないよ？,,,,series_hiza_atama,1,4,Normal,,,Random,,0,0,false,,10,false,,
